player_id,player_name,player_name_key,team_id,season,season_type,request_id,request_url,request_status,source_file,on_minutes,off_minutes,pts_per100_poss_on,pts_per100_poss_off,pts_per100_poss_on_off,assist_points_per100_poss_on,assist_points_per100_poss_off,assist_points_per100_poss_on_off,fta_per100_poss_on,fta_per100_poss_off,fta_per100_poss_on_off,turnovers_per100_poss_on,turnovers_per100_poss_off,turnovers_per100_poss_on_off,assists_per100_poss_on,assists_per100_poss_off,assists_per100_poss_on_off,ts_pct_on,ts_pct_off,ts_pct_on_off,efg_pct_on,efg_pct_off,efg_pct_on_off,fg3_pct_on,fg3_pct_off,fg3_pct_on_off,fg2_pct_on,fg2_pct_off,fg2_pct_on_off,usage_on,usage_off,usage_on_off,live_ball_turnover_pct_on,live_ball_turnover_pct_off,live_ball_turnover_pct_on_off,def_rebound_pct_on,def_rebound_pct_off,def_rebound_pct_on_off,off_rebound_pct_on,off_rebound_pct_off,off_rebound_pct_on_off,second_chance_points_pct_on,second_chance_points_pct_off,second_chance_points_pct_on_off,penalty_points_pct_on,penalty_points_pct_off,penalty_points_pct_on_off,penalty_off_poss_pct_on,penalty_off_poss_pct_off,penalty_off_poss_pct_on_off,avg2pt_shot_distance_on,avg2pt_shot_distance_off,avg2pt_shot_distance_on_off,avg3pt_shot_distance_on,avg3pt_shot_distance_off,avg3pt_shot_distance_on_off,shot_quality_avg_on,shot_quality_avg_off,shot_quality_avg_on_off,seconds_per_poss_off_on,seconds_per_poss_off_off,seconds_per_poss_off_on_off,seconds_per_poss_def_on,seconds_per_poss_def_off,seconds_per_poss_def_on_off,at_rim_frequency_on,at_rim_frequency_off,at_rim_frequency_on_off,at_rim_accuracy_on,at_rim_accuracy_off,at_rim_accuracy_on_off,at_rim_pct_assisted_on,at_rim_pct_assisted_off,at_rim_pct_assisted_on_off,arc3_frequency_on,arc3_frequency_off,arc3_frequency_on_off,arc3_accuracy_on,arc3_accuracy_off,arc3_accuracy_on_off,arc3_pct_assisted_on,arc3_pct_assisted_off,arc3_pct_assisted_on_off,corner3_frequency_on,corner3_frequency_off,corner3_frequency_on_off,corner3_accuracy_on,corner3_accuracy_off,corner3_accuracy_on_off,corner3_pct_assisted_on,corner3_pct_assisted_off,corner3_pct_assisted_on_off,shooting_fouls_drawn_pct_on,shooting_fouls_drawn_pct_off,shooting_fouls_drawn_pct_on_off,two_pt_shooting_fouls_drawn_pct_on,two_pt_shooting_fouls_drawn_pct_off,two_pt_shooting_fouls_drawn_pct_on_off,three_pt_shooting_fouls_drawn_pct_on,three_pt_shooting_fouls_drawn_pct_off,three_pt_shooting_fouls_drawn_pct_on_off,on_net_rating,off_net_rating,net_rating_diff,on_off_ortg_diff,on_off_drtg_diff,team_ts_diff,team_efg_diff,team_3pt_pct_diff,team_3pa_rate_diff,team_tov_pct_diff,team_ast_pct_diff,team_oreb_pct_diff,team_dreb_pct_diff,opp_ts_diff,opp_rim_rate_diff,opp_3pa_rate_diff,pace_diff,onoff_sample_flag,onoff_impact_score
1642293,Alissa Pili,alissapili,1611661324,2024,Playoffs,get-on-off__player_on_off__season-2024__season_type-Playoffs__team_id-1611661324__player_id-1642293__580a81bd,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Playoffs&TeamId=1611661324&PlayerId=1642293,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Playoffs__team_id-1611661324__player_id-1642293__580a81bd__results.csv,0.364,212.909,0.0,15.413,-15.413,0.0,10.528,-10.528,0.0,3.036,-3.036,0.0,2.684,-2.684,0.0,4.421,-4.421,0.0,0.451,-0.451,0.0,0.424,-0.424,0.0,0.224,-0.224,0.0,0.456,-0.456,1.818,15.217,-13.399,0.0,0.501,-0.501,0.091,0.103,-0.012,0.0,0.03,-0.03,0.0,0.105,-0.105,0.0,0.109,-0.109,0.418,0.326,0.092,1.4,5.304,-3.904,0.0,20.084,-20.084,0.028,0.419,-0.392,8.121,15.989,-7.868,3.955,14.435,-10.481,0.0,0.274,-0.274,0.0,0.574,-0.574,0.0,0.507,-0.507,0.0,0.212,-0.212,0.0,0.214,-0.214,0.0,0.548,-0.548,0.0,0.069,-0.069,0.0,0.268,-0.268,0.0,0.636,-0.636,0.0,0.081,-0.081,0.0,0.117,-0.117,0.0,0.014,-0.014,,,,-15.413,,-0.451,-0.424,-0.224,,-0.501,-4.421,-0.03,-0.012,,,,-7.868,medium,0.0
1642293,Alissa Pili,alissapili,1611661324,2024,Regular Season,get-on-off__player_on_off__season-2024__season_type-Regular_Season__team_id-1611661324__player_id-1642293__03f09a3b,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1642293,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Regular_Season__team_id-1611661324__player_id-1642293__03f09a3b__results.csv,39.462,567.923,18.341,17.6,0.74,13.298,13.082,0.215,3.668,4.335,-0.666,2.878,5.505,-2.627,5.258,5.446,-0.188,0.537,0.486,0.051,0.496,0.446,0.05,0.311,0.262,0.05,0.393,0.424,-0.031,16.693,20.024,-3.33,0.328,0.511,-0.183,0.141,0.155,-0.014,0.054,0.048,0.006,0.099,0.098,0.001,0.196,0.153,0.043,0.254,0.144,0.11,6.082,6.395,-0.314,16.111,18.991,-2.879,0.467,0.479,-0.012,13.8,15.507,-1.707,14.523,15.642,-1.119,0.315,0.326,-0.011,0.46,0.538,-0.078,0.282,0.639,-0.357,0.267,0.223,0.044,0.291,0.254,0.037,0.577,0.709,-0.132,0.053,0.068,-0.015,0.19,0.308,-0.118,0.308,0.69,-0.383,0.106,0.106,0.001,0.198,0.147,0.05,0.0,0.007,-0.007,,,,0.74,,0.051,0.05,0.05,,-0.183,-0.188,0.006,-0.014,,,,-1.707,large,0.0
1629524,Bridget Carleton,bridgetcarleton,1611661324,2024,Playoffs,get-on-off__player_on_off__season-2024__season_type-Playoffs__team_id-1611661324__player_id-1629524__35979c12,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Playoffs&TeamId=1611661324&PlayerId=1629524,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Playoffs__team_id-1611661324__player_id-1629524__35979c12__results.csv,144.182,33.455,12.042,14.906,-2.864,9.514,9.129,0.385,2.259,3.183,-0.923,2.506,4.548,-2.042,4.021,3.961,0.06,0.293,0.434,-0.141,0.273,0.41,-0.137,0.167,0.189,-0.022,0.278,0.424,-0.147,13.614,15.687,-2.073,0.444,0.298,0.147,0.103,0.08,0.024,0.029,0.032,-0.003,0.061,0.075,-0.014,0.073,0.151,-0.079,0.111,0.46,-0.349,5.178,4.682,0.495,15.709,15.405,0.304,0.353,0.367,-0.014,11.457,15.184,-3.727,10.928,11.413,-0.485,0.184,0.309,-0.125,0.344,0.539,-0.196,0.327,0.476,-0.149,0.166,0.121,0.044,0.157,0.187,-0.03,0.381,0.295,0.085,0.051,0.039,0.013,0.209,0.182,0.027,0.455,0.182,0.273,0.047,0.079,-0.031,0.065,0.102,-0.037,0.013,0.006,0.007,,,,-2.864,,-0.141,-0.137,-0.022,,0.147,0.06,-0.003,0.024,,,,-3.727,medium,0.0
1629524,Bridget Carleton,bridgetcarleton,1611661324,2024,Regular Season,get-on-off__player_on_off__season-2024__season_type-Regular_Season__team_id-1611661324__player_id-1629524__4a010d43,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1629524,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Regular_Season__team_id-1611661324__player_id-1629524__4a010d43__results.csv,358.846,168.769,17.196,17.776,-0.58,12.679,11.368,1.31,5.105,3.773,1.332,4.061,7.388,-3.326,5.288,4.765,0.522,0.447,0.498,-0.051,0.409,0.46,-0.051,0.235,0.315,-0.08,0.42,0.425,-0.005,18.833,21.743,-2.91,0.483,0.472,0.011,0.161,0.131,0.03,0.047,0.049,-0.002,0.107,0.126,-0.019,0.137,0.202,-0.065,0.185,0.199,-0.014,6.328,5.947,0.381,19.062,19.23,-0.168,0.474,0.479,-0.006,15.566,14.909,0.657,15.816,14.81,1.006,0.327,0.341,-0.014,0.531,0.531,-0.0,0.653,0.604,0.049,0.225,0.209,0.016,0.227,0.316,-0.09,0.715,0.706,0.009,0.057,0.055,0.001,0.203,0.248,-0.045,0.536,0.462,0.074,0.119,0.1,0.019,0.166,0.144,0.022,0.005,0.006,-0.002,,,,-0.58,,-0.051,-0.051,-0.08,,0.011,0.522,-0.002,0.03,,,,0.657,large,0.0
1628508,Cecilia Zandalasini,ceciliazandalasini,1611661324,2024,Playoffs,get-on-off__player_on_off__season-2024__season_type-Playoffs__team_id-1611661324__player_id-1628508__4db53034,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Playoffs&TeamId=1611661324&PlayerId=1628508,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Playoffs__team_id-1611661324__player_id-1628508__4db53034__results.csv,37.909,166.182,15.206,13.506,1.7,9.203,9.591,-0.387,2.782,2.651,0.132,4.208,2.541,1.667,3.899,4.151,-0.251,0.425,0.352,0.072,0.397,0.326,0.071,0.195,0.196,-0.0,0.413,0.344,0.069,16.243,13.312,2.932,0.262,0.44,-0.178,0.09,0.103,-0.013,0.023,0.032,-0.01,0.059,0.072,-0.013,0.077,0.113,-0.037,0.36,0.132,0.228,4.97,4.191,0.779,18.15,15.538,2.612,0.363,0.326,0.037,14.931,11.419,3.512,14.119,10.12,3.999,0.237,0.21,0.028,0.541,0.42,0.121,0.402,0.385,0.016,0.175,0.18,-0.005,0.136,0.193,-0.057,0.212,0.477,-0.265,0.053,0.044,0.009,0.227,0.212,0.016,0.273,0.455,-0.182,0.085,0.056,0.03,0.122,0.082,0.04,0.009,0.014,-0.005,,,,1.7,,0.072,0.071,-0.0,,-0.178,-0.251,-0.01,-0.013,,,,3.512,medium,100.0
1628508,Cecilia Zandalasini,ceciliazandalasini,1611661324,2024,Regular Season,get-on-off__player_on_off__season-2024__season_type-Regular_Season__team_id-1611661324__player_id-1628508__cdd56db5,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1628508,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Regular_Season__team_id-1611661324__player_id-1628508__cdd56db5__results.csv,146.308,434.308,17.869,17.986,-0.116,13.136,11.307,1.83,3.853,5.227,-1.374,3.556,6.397,-2.841,5.412,4.752,0.66,0.491,0.484,0.007,0.453,0.445,0.008,0.316,0.254,0.062,0.425,0.434,-0.009,17.946,21.168,-3.222,0.568,0.463,0.106,0.129,0.174,-0.045,0.052,0.056,-0.003,0.134,0.12,0.014,0.195,0.172,0.023,0.205,0.163,0.043,5.974,5.79,0.184,19.404,18.923,0.481,0.478,0.484,-0.006,15.312,15.445,-0.132,15.001,15.607,-0.606,0.349,0.331,0.019,0.529,0.56,-0.031,0.532,0.633,-0.101,0.212,0.237,-0.025,0.319,0.244,0.075,0.751,0.697,0.054,0.063,0.068,-0.005,0.181,0.28,-0.099,0.385,0.613,-0.228,0.1,0.118,-0.019,0.147,0.169,-0.023,0.009,0.005,0.004,,,,-0.116,,0.007,0.008,0.062,,0.106,0.66,-0.003,-0.045,,,,-0.132,large,0.0
1627675,Courtney Williams,courtneywilliams,1611661324,2024,Playoffs,get-on-off__player_on_off__season-2024__season_type-Playoffs__team_id-1611661324__player_id-1627675__eff6b214,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Playoffs&TeamId=1611661324&PlayerId=1627675,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Playoffs__team_id-1611661324__player_id-1627675__eff6b214__results.csv,121.0,62.364,12.196,14.732,-2.537,8.584,9.771,-1.187,2.641,3.264,-0.624,1.845,3.852,-2.007,3.373,4.136,-0.764,0.41,0.432,-0.021,0.383,0.402,-0.02,0.16,0.212,-0.052,0.392,0.43,-0.038,12.052,15.028,-2.976,0.322,0.382,-0.061,0.084,0.099,-0.015,0.036,0.021,0.015,0.174,0.061,0.113,0.121,0.113,0.009,0.134,0.405,-0.271,4.126,4.446,-0.321,15.474,18.038,-2.564,0.387,0.374,0.014,11.716,15.055,-3.339,9.672,14.125,-4.453,0.29,0.247,0.043,0.448,0.468,-0.02,0.354,0.484,-0.13,0.208,0.221,-0.013,0.137,0.221,-0.084,0.448,0.418,0.03,0.044,0.054,-0.011,0.212,0.132,0.08,0.364,0.273,0.091,0.05,0.097,-0.047,0.08,0.165,-0.085,0.004,0.004,-0.0,,,,-2.537,,-0.021,-0.02,-0.052,,-0.061,-0.764,0.015,-0.015,,,,-3.339,medium,0.0
1641649,Diamond Miller,diamondmiller,1611661324,2024,Playoffs,get-on-off__player_on_off__season-2024__season_type-Playoffs__team_id-1611661324__player_id-1641649__10416660,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Playoffs&TeamId=1611661324&PlayerId=1641649,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Playoffs__team_id-1611661324__player_id-1641649__10416660__results.csv,1.273,211.909,0.0,15.548,-15.548,0.0,10.668,-10.668,0.0,3.068,-3.068,3.333,2.68,0.653,0.0,4.475,-4.475,0.0,0.453,-0.453,0.0,0.426,-0.426,0.0,0.226,-0.226,0.0,0.456,-0.456,6.667,15.244,-8.578,0.091,0.497,-0.406,0.091,0.102,-0.011,0.0,0.031,-0.031,0.0,0.105,-0.105,0.0,0.109,-0.109,0.564,0.135,0.428,1.4,5.304,-3.904,4.673,20.066,-15.393,0.052,0.421,-0.369,8.574,12.787,-4.212,7.782,11.93,-4.148,0.0,0.276,-0.276,0.0,0.574,-0.574,0.0,0.507,-0.507,0.136,0.208,-0.072,0.0,0.217,-0.217,0.0,0.548,-0.548,0.0,0.07,-0.07,0.0,0.268,-0.268,0.0,0.636,-0.636,0.0,0.082,-0.082,0.0,0.117,-0.117,0.0,0.014,-0.014,,,,-15.548,,-0.453,-0.426,-0.226,,-0.406,-4.475,-0.031,-0.011,,,,-4.212,medium,0.0
1641649,Diamond Miller,diamondmiller,1611661324,2024,Regular Season,get-on-off__player_on_off__season-2024__season_type-Regular_Season__team_id-1611661324__player_id-1641649__f32361b9,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1641649,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Regular_Season__team_id-1611661324__player_id-1641649__f32361b9__results.csv,65.385,535.462,15.913,18.106,-2.193,10.734,12.732,-1.998,3.809,3.527,0.283,7.576,3.538,4.038,4.652,5.276,-0.624,0.449,0.51,-0.061,0.41,0.477,-0.067,0.262,0.274,-0.011,0.343,0.456,-0.113,21.454,17.603,3.851,0.394,0.509,-0.115,0.129,0.153,-0.025,0.043,0.047,-0.004,0.114,0.123,-0.009,0.151,0.194,-0.044,0.194,0.185,0.009,6.816,6.466,0.35,19.039,19.022,0.017,0.489,0.471,0.018,15.81,15.092,0.718,14.739,15.584,-0.846,0.306,0.304,0.002,0.383,0.562,-0.18,0.517,0.622,-0.105,0.28,0.224,0.056,0.276,0.262,0.015,0.692,0.746,-0.054,0.044,0.076,-0.032,0.103,0.321,-0.219,0.231,0.69,-0.459,0.092,0.096,-0.004,0.14,0.146,-0.006,0.009,0.006,0.004,,,,-2.193,,-0.061,-0.067,-0.011,,-0.115,-0.624,-0.004,-0.025,,,,0.718,large,100.0
1641657,Dorka Juhász,dorkajuhsz,1611661324,2024,Playoffs,get-on-off__player_on_off__season-2024__season_type-Playoffs__team_id-1611661324__player_id-1641657__f7cc6ebe,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Playoffs&TeamId=1611661324&PlayerId=1641657,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Playoffs__team_id-1611661324__player_id-1641657__f7cc6ebe__results.csv,14.364,195.636,11.338,14.845,-3.507,6.71,9.497,-2.787,2.498,2.85,-0.352,8.683,2.331,6.352,3.188,4.047,-0.859,0.261,0.404,-0.143,0.229,0.377,-0.148,0.102,0.229,-0.128,0.224,0.39,-0.165,21.08,14.25,6.83,0.318,0.458,-0.14,0.116,0.093,0.022,0.006,0.024,-0.017,0.011,0.086,-0.075,0.049,0.112,-0.063,0.396,0.31,0.085,4.447,5.178,-0.731,16.101,17.699,-1.597,0.293,0.369,-0.076,15.924,13.599,2.325,13.186,12.326,0.86,0.143,0.218,-0.076,0.297,0.507,-0.21,0.409,0.426,-0.017,0.236,0.21,0.026,0.102,0.217,-0.115,0.227,0.55,-0.323,0.013,0.052,-0.039,0.0,0.283,-0.283,0.0,0.636,-0.636,0.07,0.065,0.005,0.176,0.097,0.079,0.011,0.013,-0.001,,,,-3.507,,-0.143,-0.148,-0.128,,-0.14,-0.859,-0.017,0.022,,,,2.325,medium,100.0
203825,Kayla McBride,kaylamcbride,1611661324,2024,Playoffs,get-on-off__player_on_off__season-2024__season_type-Playoffs__team_id-1611661324__player_id-203825__79c79b6f,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Playoffs&TeamId=1611661324&PlayerId=203825,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Playoffs__team_id-1611661324__player_id-203825__79c79b6f__results.csv,151.909,23.545,14.878,10.234,4.644,9.979,9.376,0.602,3.142,1.51,1.632,2.541,4.57,-2.029,4.167,3.987,0.179,0.439,0.3,0.139,0.42,0.286,0.134,0.211,0.126,0.085,0.459,0.244,0.215,13.726,15.123,-1.397,0.445,0.279,0.166,0.095,0.121,-0.026,0.031,0.014,0.018,0.104,0.016,0.088,0.104,0.016,0.088,0.402,0.339,0.063,4.284,5.212,-0.928,17.64,13.794,3.846,0.382,0.341,0.041,12.095,15.906,-3.811,12.267,13.941,-1.674,0.29,0.106,0.184,0.533,0.195,0.337,0.448,0.227,0.221,0.157,0.23,-0.073,0.206,0.073,0.133,0.482,0.182,0.3,0.063,0.072,-0.009,0.244,0.136,0.108,0.455,0.182,0.273,0.082,0.037,0.046,0.111,0.074,0.037,0.012,0.0,0.012,,,,4.644,,0.139,0.134,0.085,,0.166,0.179,0.018,-0.026,,,,-3.811,medium,54.47
203825,Kayla McBride,kaylamcbride,1611661324,2024,Regular Season,get-on-off__player_on_off__season-2024__season_type-Regular_Season__team_id-1611661324__player_id-203825__b56378a7,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=203825,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Regular_Season__team_id-1611661324__player_id-203825__b56378a7__results.csv,380.615,141.538,15.928,17.333,-1.405,11.14,12.748,-1.608,3.999,3.779,0.221,3.399,5.419,-2.02,4.674,5.21,-0.536,0.465,0.477,-0.011,0.423,0.443,-0.021,0.242,0.284,-0.042,0.429,0.394,0.036,17.416,19.501,-2.085,0.429,0.504,-0.074,0.117,0.171,-0.054,0.055,0.052,0.003,0.077,0.136,-0.059,0.147,0.196,-0.049,0.166,0.187,-0.02,5.669,6.55,-0.882,18.898,19.453,-0.555,0.478,0.471,0.008,13.817,15.506,-1.689,14.16,15.377,-1.217,0.327,0.318,0.009,0.538,0.558,-0.02,0.59,0.559,0.03,0.221,0.232,-0.011,0.212,0.297,-0.085,0.581,0.731,-0.15,0.072,0.055,0.017,0.332,0.182,0.15,0.615,0.308,0.308,0.112,0.102,0.009,0.164,0.147,0.018,0.002,0.009,-0.007,,,,-1.405,,-0.011,-0.021,-0.042,,-0.074,-0.536,0.003,-0.054,,,,-1.689,large,0.0
1628899,Myisha Hines-Allen,myishahinesallen,1611661324,2024,Playoffs,get-on-off__player_on_off__season-2024__season_type-Playoffs__team_id-1611661324__player_id-1628899__6b974775,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Playoffs&TeamId=1611661324&PlayerId=1628899,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Playoffs__team_id-1611661324__player_id-1628899__6b974775__results.csv,41.091,162.273,13.821,13.428,0.393,6.87,9.679,-2.81,3.832,2.79,1.042,1.218,4.773,-3.555,3.053,4.005,-0.952,0.388,0.405,-0.017,0.316,0.381,-0.065,0.188,0.202,-0.015,0.332,0.429,-0.097,13.124,15.581,-2.457,0.309,0.461,-0.152,0.085,0.088,-0.003,0.01,0.027,-0.017,0.047,0.123,-0.077,0.155,0.104,0.051,0.352,0.399,-0.047,5.195,4.714,0.481,15.763,17.954,-2.192,0.351,0.377,-0.025,16.601,14.093,2.508,10.952,13.347,-2.395,0.156,0.228,-0.072,0.383,0.525,-0.141,0.341,0.454,-0.113,0.293,0.18,0.113,0.182,0.198,-0.016,0.432,0.469,-0.037,0.02,0.087,-0.067,0.091,0.233,-0.142,0.182,0.455,-0.273,0.071,0.058,0.013,0.092,0.09,0.001,0.006,0.015,-0.008,,,,0.393,,-0.017,-0.065,-0.015,,-0.152,-0.952,-0.017,-0.003,,,,2.508,medium,0.0
1629483,Napheesa Collier,napheesacollier,1611661324,2024,Playoffs,get-on-off__player_on_off__season-2024__season_type-Playoffs__team_id-1611661324__player_id-1629483__babc6fca,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Playoffs&TeamId=1611661324&PlayerId=1629483,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Playoffs__team_id-1611661324__player_id-1629483__babc6fca__results.csv,165.545,6.636,12.28,8.187,4.093,9.79,6.119,3.671,2.097,2.138,-0.041,2.251,5.302,-3.051,4.18,2.617,1.563,0.396,0.263,0.133,0.374,0.186,0.188,0.192,0.124,0.068,0.432,0.106,0.326,12.305,15.686,-3.381,0.477,0.227,0.25,0.086,0.104,-0.018,0.022,0.019,0.004,0.072,0.036,0.036,0.083,0.208,-0.125,0.113,0.518,-0.405,4.564,4.195,0.369,17.771,16.07,1.7,0.38,0.367,0.012,11.399,14.811,-3.412,11.227,3.419,7.808,0.235,0.193,0.042,0.513,0.145,0.367,0.457,0.136,0.321,0.184,0.371,-0.187,0.181,0.129,0.052,0.455,0.273,0.182,0.094,0.015,0.079,0.229,0.0,0.229,0.545,0.0,0.545,0.053,0.064,-0.011,0.082,0.083,-0.002,0.014,0.0,0.014,,,,4.093,,0.133,0.188,0.068,,0.25,1.563,0.004,-0.018,,,,-3.412,medium,21.63
1629483,Napheesa Collier,napheesacollier,1611661324,2024,Regular Season,get-on-off__player_on_off__season-2024__season_type-Regular_Season__team_id-1611661324__player_id-1629483__a5317aca,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1629483,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Regular_Season__team_id-1611661324__player_id-1629483__a5317aca__results.csv,363.308,163.462,22.98,16.123,6.857,11.984,11.774,0.211,3.218,3.979,-0.761,5.79,3.868,1.921,5.126,4.723,0.403,0.533,0.438,0.095,0.507,0.398,0.109,0.25,0.287,-0.037,0.507,0.35,0.158,21.964,17.489,4.476,0.497,0.445,0.052,0.102,0.197,-0.095,0.033,0.046,-0.013,0.113,0.126,-0.013,0.139,0.198,-0.059,0.135,0.221,-0.086,5.866,6.411,-0.545,18.973,19.317,-0.344,0.493,0.466,0.027,15.782,15.757,0.025,14.898,15.369,-0.471,0.36,0.295,0.065,0.621,0.442,0.179,0.635,0.529,0.105,0.256,0.246,0.01,0.22,0.294,-0.074,0.661,0.718,-0.057,0.085,0.059,0.026,0.332,0.204,0.128,0.613,0.462,0.152,0.093,0.107,-0.014,0.167,0.147,0.02,0.007,0.011,-0.004,,,,6.857,,0.095,0.109,-0.037,,0.052,0.403,-0.013,-0.095,,,,0.025,large,100.0
1629567,Natisha Hiedeman,natishahiedeman,1611661324,2024,Playoffs,get-on-off__player_on_off__season-2024__season_type-Playoffs__team_id-1611661324__player_id-1629567__f0f17a85,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Playoffs&TeamId=1611661324&PlayerId=1629567,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Playoffs__team_id-1611661324__player_id-1629567__f0f17a85__results.csv,58.909,139.727,15.597,12.24,3.358,9.69,7.939,1.751,3.443,2.288,1.155,2.371,4.626,-2.255,4.237,3.232,1.005,0.435,0.401,0.034,0.408,0.379,0.029,0.233,0.178,0.056,0.424,0.388,0.037,13.921,15.377,-1.456,0.361,0.393,-0.032,0.098,0.101,-0.004,0.026,0.034,-0.008,0.057,0.199,-0.143,0.188,0.086,0.102,0.259,0.391,-0.132,5.059,4.899,0.161,17.998,15.475,2.524,0.37,0.382,-0.012,15.03,14.773,0.257,11.562,13.616,-2.054,0.239,0.275,-0.037,0.44,0.429,0.012,0.444,0.288,0.156,0.215,0.19,0.025,0.241,0.152,0.089,0.502,0.442,0.061,0.048,0.047,0.0,0.129,0.256,-0.128,0.182,0.455,-0.273,0.089,0.048,0.04,0.155,0.072,0.083,0.003,0.016,-0.012,,,,3.358,,0.034,0.029,0.056,,-0.032,1.005,-0.008,-0.004,,,,0.257,medium,34.85
1629567,Natisha Hiedeman,natishahiedeman,1611661324,2024,Regular Season,get-on-off__player_on_off__season-2024__season_type-Regular_Season__team_id-1611661324__player_id-1629567__a55c8138,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1629567,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Regular_Season__team_id-1611661324__player_id-1629567__a55c8138__results.csv,183.692,387.692,18.77,13.747,5.023,11.934,10.627,1.307,4.361,2.817,1.544,5.175,3.8,1.375,4.909,4.497,0.412,0.497,0.398,0.1,0.462,0.374,0.088,0.319,0.209,0.11,0.431,0.368,0.062,19.857,17.154,2.703,0.45,0.476,-0.026,0.173,0.112,0.061,0.049,0.051,-0.002,0.136,0.088,0.048,0.257,0.12,0.138,0.221,0.166,0.055,6.531,6.559,-0.029,19.317,18.954,0.364,0.468,0.468,-0.0,15.251,13.993,1.257,15.325,14.034,1.291,0.309,0.276,0.032,0.549,0.458,0.091,0.571,0.526,0.045,0.225,0.25,-0.025,0.321,0.194,0.127,0.738,0.527,0.21,0.062,0.064,-0.003,0.187,0.27,-0.083,0.385,0.613,-0.228,0.111,0.069,0.041,0.163,0.105,0.058,0.004,0.006,-0.002,,,,5.023,,0.1,0.088,0.11,,-0.026,0.412,-0.002,0.061,,,,1.257,large,100.0
